Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
1,3.960813169597578,0,0.0,27,6.708470659550406,0.007380106893210795,0.01720562761766739,0.0,0.0,3,2,1,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,3.4965075614664802,0,0.0,7,5.1089711948171175,0.0,0.008298802484116581,0.0,0.4,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.353498551059343,0,0.0,33,7.21336935741437,0.0,0.020619286876205067,0.0,0.0,2,2,1,10,1,False,False,False,False,False,False,False,True,False,False,False,False,True
12,5.452498658192463,1,3.005682604407159,22,6.224615004704643,0.0,0.0037563769737365294,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.0,1,4.844187086458591,45,7.2016265579696865,0.028381292744410463,0.02797620301895292,0.0,0.0,3,2,3,18,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,2.9444389791664403,0.03278982250041022,0.15415068011297256,0.0,1.0,3,2,1,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
7,5.877735781779639,1,3.6375861597263857,61,6.52821199279886,0.0,0.006329134704644397,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,True,False,False
7,5.117494686077518,2,5.020585624949423,42,8.04817428932753,0.00956858671101529,0.021064404449884336,0.0,0.0,1,1,3,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
5,4.967727793084979,0,0.0,29,7.52818838707404,0.025479085678343397,0.03060220818962035,0.0,0.0,3,2,2,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,3.100092288878234,0.0,0.09531017980432487,0.0,0.0,2,2,5,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,74,7.90865700927432,0.008075413898306806,0.02403319912753353,0.0,0.0,2,2,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,32,7.771540285771597,0.0,0.01282068862014424,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4.948759890378168,0,0.0,26,7.396604027627289,0.0,0.004926118729176241,0.0,0.0,4,5,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,3,3.1023420086122493,0.0,0.06453852145007118,0.0,0.0,3,2,1,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,5,5.677438499316599,0.16551443847757338,0.17114825647672827,0.0,0.0,3,2,8,20,0,False,False,False,False,False,False,False,False,True,False,False,False,True
1,3.054001181677967,0,0.0,6,5.324959297494458,0.0,0.028170877383362988,0.0,0.0,2,7,3,5,1,False,False,False,False,False,False,False,False,True,False,True,False,False
9,5.962936463493444,0,0.0,64,6.889084254569838,0.0008663635986539375,0.012717485874561639,2.3591129630886183,0.0,3,2,3,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,10,5.44673737166631,0.11332868530700317,0.13102826240640408,0.0,0.0,3,2,2,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,2.8903717578961645,1,3.2088254890146994,62,8.213340235089369,0.01647641825781073,0.026788500535635477,1.5398258231285034,0.0,3,2,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True
3,4.102643365036796,0,0.0,3,3.8753590210565547,0.03278982250041022,0.048790164169432,0.0,0.0,1,1,1,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,29,6.193198726438826,0.01418463471026629,0.02150620479543167,0.0,0.0,1,8,1,11,0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2.5563656138563524,0,0.0,111,8.163906757985794,9.829516887159736e-05,0.009394163349403345,2.566222814732063,0.0,3,2,5,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,1.0,1,1,1,2,1,False,False,False,False,False,False,True,False,False,False,False,False,True
10,7.468540450921493,3,4.248495242049359,22,7.348296381082982,0.013632148596634077,0.06811667066843702,1.6637923990081687,0.0,2,4,2,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
10,5.495664362681419,4,3.1780538303479458,47,7.3368166304322076,0.022550825967865666,0.0362441134341247,1.8235942995779568,0.0,1,1,1,3,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,4,1.9459101490553132,0.09531017980432487,0.1397619423751587,0.0,0.2,2,2,3,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,15,6.284600470242227,0.0,0.019802627296179712,0.0,0.0,3,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
4,4.297285406218791,0,0.0,28,7.130145212798001,0.013964540350372454,0.02418435369260042,0.0,0.0,2,6,4,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,21,7.400925967509407,0.04196419923601844,0.06379419669685016,0.0,0.4,2,4,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,26,5.922605595135555,0.019048194744279386,0.057905997940417855,0.0,0.0,2,1,1,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
1,4.455509411433685,0,0.0,8,5.274171033145016,0.07232066157962612,0.07522342123758753,0.0,0.0,3,3,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,9,4.992980358857535,0.07232066157962612,0.08388148398070211,0.0,0.0,3,2,1,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,3,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,2,2,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,12,7.411314566756082,0.016529302279079415,0.02739897440433066,0.0,0.0,3,2,4,3,0,False,False,False,True,False,False,False,False,False,False,False,False,True
9,4.182050142641207,3,4.611152257665639,33,6.645628319645556,0.004866189869619503,0.013525995883309954,3.745877062969901,0.0,2,2,4,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,3,5.556828061699537,0.0,0.06453852145007118,0.0,0.0,3,2,3,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
4,3.0349529867072724,0,0.0,2,2.3978952727983707,0.012422519998557155,0.03359594975083623,0.0,0.0,1,1,6,5,1,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.0,0,0.0,4,1.6094379124341003,0.11778303565638346,0.16126814759612226,0.0,0.8,3,2,4,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,31,6.782692686566089,0.017057982830580885,0.025758571083961956,0.0,0.0,3,2,2,13,1,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,6,5.0238805208462765,0.0,0.07696104113612832,0.0,0.0,1,8,4,6,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,3,4.33729074083249,0.0,0.06453852145007118,0.0,0.0,3,2,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True
2,3.068052935133617,0,0.0,21,6.580275819143114,0.0043384015120180785,0.010380716441824128,0.0,0.0,2,2,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,2,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,9,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,42,6.779959785504871,0.00475060299556464,0.02430539128841549,0.0,0.0,2,2,2,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,2.8903717578961645,0.0,0.09531017980432487,0.0,0.0,1,1,8,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,12,6.354370040797351,0.016529302279079415,0.08004270736584411,0.0,0.0,2,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,5,4.33729074083249,0.019802627296179712,0.013245226421073269,0.0,0.0,1,1,2,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,1,3.449987545831587,24,7.4325634047492075,0.0,0.007968169649176874,0.0,0.0,2,2,9,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,5.3706380281276624,0,0.0,27,6.722755138022529,0.0,0.021202207231022563,0.0,0.0,1,1,2,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1.791759469228055,0,0.0,40,7.912972220050694,0.0,0.012281990618593521,0.0,0.0,2,10,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True
4,4.113602378881011,3,5.1089711948171175,159,8.632290587524553,0.0024509818884180202,0.017913712065609315,1.309013090375734,0.0,2,2,3,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
2,5.155601064346442,3,4.90527477843843,15,6.3465014835195666,0.0,0.0246926125903715,0.0,0.0,2,2,1,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,2,3.5610460826040513,0.0,0.09531017980432487,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
7,4.5217885770490405,0,0.0,23,5.697512861642606,0.0,0.011996716764633132,0.0,0.0,2,2,6,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
9,5.107963637855205,0,0.0,102,8.349506684488988,0.0,0.008457722417710985,0.0,0.0,2,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
5,4.590056548178043,0,0.0,24,6.632192068116606,0.039220713153281295,0.05812375985462631,0.0,0.0,3,2,2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
6,4.969813299576001,0,0.0,32,7.736350763717131,0.0,0.001015109601867654,4.148364770913618,0.0,3,2,9,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,7,4.584967478670572,0.055569851019675626,0.09531017980432487,0.0,0.0,2,2,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1.791759469228055,0,0.0,13,6.303665000997158,0.013245226421073269,0.02057126711101402,3.300277147053091,0.0,2,2,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,6,6.206575926724928,0.0,0.019802627296179712,4.368941395125226,0.0,1,2,9,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,12,6.306883374470573,0.0,0.03278982250041022,0.0,0.0,2,2,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
4,4.244678443474857,0,0.0,44,7.823992676234027,0.0,0.014341116832541616,2.512086304521956,0.0,2,2,4,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,2,3.828641396489095,11,6.437751649736401,0.015267471752000557,0.04512043513341077,0.0,0.0,2,2,4,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,9,5.254017107477241,0.0,0.03278982250041022,0.0,0.0,1,1,3,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
16,6.648466281031574,0,0.0,52,8.187057048888704,0.007765469543406367,0.018099421782439278,0.0,0.0,1,2,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.33729074083249,0,0.0,10,5.07500713446836,0.022814677690983377,0.03774032753840259,3.0751384506849386,0.0,1,1,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True
2,4.241980561093524,3,4.110873864173311,91,7.760718123006429,0.0027453690234299066,0.0127598428518922,3.9564720682562053,0.0,2,5,7,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,3,5.25227342804663,0.0,0.06453852145007118,0.0,0.0,2,7,4,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,6,6.511249912294999,0.0,0.016529302279079415,0.0,0.0,2,4,3,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,20,5.672463791398774,0.0,0.0246926125903715,0.0,0.0,1,1,4,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,4.560172820057356,0,0.0,17,5.585374243605899,0.0,0.0,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,3.518980417318539,0,0.0,13,6.558197802812269,0.0,0.023995505277275658,4.354017681496821,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
2,5.298317366548036,0,0.0,10,5.049856007249537,0.0,0.044451762136051225,0.0,0.0,2,2,3,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1.9459101490553132,0,0.0,10,6.229299647165181,0.0,0.019802627296179712,0.0,0.0,1,1,3,5,1,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.0,0,0.0,72,7.664033740825702,0.0,0.01857638557293541,0.0,0.8,2,5,1,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,6,5.759690106594497,0.0,0.03278982250041022,0.0,0.0,3,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,59,7.831154022183281,0.02510592131289451,0.046635571367162953,2.1663964198963566,0.4,2,2,3,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,13,6.5998704992128365,0.0,0.03681397312271631,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,57,8.215337909743416,0.006993035630343405,0.03692521223662148,0.0,0.0,3,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,36,6.352455165114317,0.011049836076694864,0.03815176607132812,0.0,0.0,2,2,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,3,3.6216707044204863,0.06453852145007118,0.09531017980432487,0.0,0.0,3,2,1,13,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,1,3.7376696182833684,13,6.54965074223381,0.0,0.03163708480477424,0.0,0.0,2,5,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,2,3.5263605246161616,0.0,0.09531017980432487,0.0,0.2,1,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,5.211669559822364,0,0.0,27,7.062144297832965,0.0,0.007380106893210795,0.0,0.0,2,4,6,11,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,7,4.859812404361672,0.028170877383362988,0.055569851019675626,0.0,0.6,3,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,6,3.5263605246161616,0.03278982250041022,0.09531017980432487,0.0,0.0,2,5,3,20,0,False,False,False,False,False,False,False,True,False,False,False,False,True
13,5.844970113576221,5,5.60672076181307,182,8.594854961058864,0.0009681921506798128,0.006806042259697089,2.849267069486572,0.0,3,2,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
6,4.956237771134234,0,0.0,46,7.455799382769787,0.0,0.01888037960746518,0.0,0.0,2,2,7,4,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.6,3,2,3,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True
12,5.5104096003856755,2,4.051784947803305,102,8.358295714887582,0.007753744876113985,0.019640358248917016,0.0,0.0,3,2,1,10,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,7,6.199663650968699,0.0,0.008298802484116581,3.849456096718136,0.0,3,2,4,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.0,0,0.0,4,4.561740628060756,0.0,0.05195973861425535,0.0,0.0,3,2,1,20,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,39,7.528098764833236,0.0,0.0025608212964562684,0.0,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,4,5.123368564083496,0.0,0.0,0.0,0.0,3,2,4,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False
3,4.3694478524670215,0,0.0,3,3.4011973816621555,0.03278982250041022,0.06453852145007118,0.0,0.0,2,2,7,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False
4,4.181504737599035,0,0.0,29,7.255301179920486,0.0,0.012422519998557155,3.093508309724955,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,7,5.951943788945699,0.0,0.023530497596240627,0.0,0.0,3,2,6,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,18,7.105663070228085,0.0,0.020619286876205067,0.0,0.6,2,5,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
4,4.7535901911063645,0,0.0,53,6.759641893479265,0.0036297684128975484,0.008449054005758377,0.0,0.0,1,1,4,6,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,8,4.937168142214383,0.0,0.0246926125903715,0.0,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,2,4.9469852670198,141,8.427037099571729,0.002940614153065167,0.02097236445546259,0.0,0.0,2,5,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,2,7.221835825288449,26,6.4797505513784985,0.0,0.01418463471026629,0.0,0.0,1,1,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
